id;match_name;match_date;team1_id;team1_score;team2_id;team2_score
78634;Twente Enschede FC - Ajax;2013-03-02 19:45;161;\N;157;\N
78635;PSV - VVV;2013-03-02 18:45;168;2;170;\N
78636;RKC Waalwijk - AZ;2013-03-03 13:30;650;2;156;\N
78637;Roda JC Kerkrade - Groningen;2013-03-03 16:30;169;4;160;\N
78638;NEC - Feyenoord;2013-03-03 11:30;69;\N;64;\N
78639;ADO Den Haag - Heracles;2013-03-03 15:30;155;3;165;\N
78640;Groningen - NAC Breda;2013-03-08 19:00;160;1;166;\N
78641;AZ - ADO Den Haag;2013-03-09 19:45;156;1;155;\N
78642;Utrecht - RKC Waalwijk;2013-03-10 13:30;162;1;650;\N
78643;Heracles - NEC;2013-03-09 18:45;165;1;69;\N
78644;Willem II - VVV;2013-03-09 18:45;172;1;170;\N
78645;Roda JC Kerkrade - Feyenoord;2013-03-10 11:30;169;\N;64;\N
78646;Ajax - Zwolle;2013-03-10 13:30;157;3;1905;\N
78647;Twente Enschede FC - Vitesse;2013-03-10 15:30;161;\N;171;\N
78648;Heerenveen - PSV;2013-03-09 17:45;164;2;168;\N
78649;Zwolle - Roda JC Kerkrade;2013-03-15 19:00;1905;3;169;\N
78650;PSV - RKC Waalwijk;2013-03-16 18:45;168;2;650;\N
78651;ADO Den Haag - Vitesse;2013-03-16 19:45;155;\N;171;\N
78652;NEC - Heerenveen;2013-03-16 17:45;69;1;164;\N
78653;VVV - Heracles;2013-03-16 18:45;170;\N;165;\N
78654;NAC Breda - Willem II;2013-03-17 11:30;166;4;172;\N
78655;Feyenoord - Utrecht;2013-03-17 13:30;64;2;162;\N
78656;Groningen - Twente Enschede FC;2013-03-17 15:30;160;\N;161;\N
78657;AZ - Ajax;2013-03-17 13:30;156;2;157;\N
78658;Heerenveen - Feyenoord;2013-03-30 19:45;164;2;64;\N
78659;Willem II - Groningen;2013-03-30 18:45;172;1;160;\N
78660;Utrecht - VVV;2013-03-30 18:45;162;2;170;\N
78661;Twente Enschede FC - NAC Breda;2013-03-30 17:45;161;1;166;\N
78662;Roda JC Kerkrade - PSV;2013-03-31 10:30;169;2;168;\N
78663;Vitesse - Zwolle;2013-03-31 12:30;171;2;1905;\N
78664;RKC Waalwijk - ADO Den Haag;2013-03-31 12:30;650;4;155;\N
78665;Ajax - NEC;2013-03-31 14:30;157;4;69;\N
78666;Heracles - AZ;2013-03-31 12:30;165;1;156;\N
78667;Feyenoord - VVV;2013-04-05 18:00;64;1;170;\N
78668;Zwolle - RKC Waalwijk;2013-04-06 17:45;1905;1;650;\N
78669;Willem II - PSV;2013-04-06 18:45;172;1;168;\N
78670;Twente Enschede FC - Roda JC Kerkrade;2013-04-06 17:45;161;2;169;\N
78671;Vitesse - NAC Breda;2013-04-06 16:45;171;3;166;\N
78672;Groningen - Heerenveen;2013-04-07 12:30;160;3;164;\N
78673;Ajax - Heracles;2013-04-07 14:30;157;4;165;\N
78674;Utrecht - ADO Den Haag;2013-04-07 10:30;162;1;155;\N
78675;NEC - AZ;2013-04-07 12:30;69;1;156;\N
78676;VVV - Zwolle;2013-04-12 18:00;170;\N;1905;\N
78677;NAC Breda - NEC;2013-04-13 17:45;166;2;69;\N
78678;Heracles - Groningen;2013-04-13 17:45;165;\N;160;\N
78679;Roda JC Kerkrade - Vitesse;2013-04-13 16:45;169;3;171;\N
78680;ADO Den Haag - Twente Enschede FC;2013-04-13 18:45;155;1;161;\N
78681;AZ - Utrecht;2013-04-14 12:30;156;6;162;\N
78682;PSV - Ajax;2013-04-14 14:30;168;2;157;\N
78683;Heerenveen - Willem II;2013-04-14 10:30;164;3;172;\N
78684;RKC Waalwijk - Feyenoord;2013-04-14 12:30;650;1;64;\N
78685;Ajax - Heerenveen;2013-04-19 18:00;157;1;164;\N
78686;AZ - PSV;2013-04-20 18:45;156;1;168;\N
78687;Groningen - ADO Den Haag;2013-04-20 16:45;160;2;155;\N
78688;Heracles - RKC Waalwijk;2013-04-20 17:45;165;4;650;\N
78689;Willem II - Roda JC Kerkrade;2013-04-20 17:45;172;2;169;\N
78690;Feyenoord - Vitesse;2013-04-21 14:30;64;2;171;\N
78691;Utrecht - NAC Breda;2013-04-21 12:30;162;3;166;\N
78692;NEC - Zwolle;2013-04-21 12:30;69;1;1905;\N
78693;VVV - Twente Enschede FC;2013-04-21 10:30;170;2;161;\N
78694;Heerenveen - AZ;2013-04-26 18:00;164;\N;156;\N
78695;ADO Den Haag - VVV;2013-04-27 17:45;155;1;170;\N
78696;NAC Breda - Ajax;2013-04-27 18:45;166;\N;157;\N
78697;PSV - Groningen;2013-04-27 16:45;168;5;160;\N
78698;Roda JC Kerkrade - RKC Waalwijk;2013-04-27 17:45;169;3;650;\N
78699;Feyenoord - Heracles;2013-04-28 12:30;64;6;165;\N
78700;Twente Enschede FC - NEC;2013-04-28 10:30;161;5;69;\N
78701;Vitesse - Willem II;2013-04-28 14:30;171;3;172;\N
78702;Zwolle - Utrecht;2013-04-28 12:30;1905;1;162;\N
78703;Ajax - Willem II;2013-05-05 10:30;157;5;172;\N
78704;ADO Den Haag - Feyenoord;2013-05-05 10:30;155;2;64;\N
78705;PSV - NEC;2013-05-05 10:30;168;4;69;\N
78706;RKC Waalwijk - Vitesse;2013-05-05 10:30;650;3;171;\N
78707;AZ - Zwolle;2013-05-05 10:30;156;4;1905;\N
78708;VVV - Groningen;2013-05-05 10:30;170;\N;160;\N
78709;Heerenveen - Utrecht;2013-05-05 10:30;164;2;162;\N
78710;Heracles - Twente Enschede FC;2013-05-05 10:30;165;1;161;\N
78711;NAC Breda - Roda JC Kerkrade;2013-05-05 10:30;166;5;169;\N
78712;Roda JC Kerkrade - Heerenveen;2013-05-12 12:30;169;1;164;\N
78713;Vitesse - VVV;2013-05-12 12:30;171;\N;170;\N
78714;Willem II - AZ;2013-05-12 12:30;172;2;156;\N
78715;Zwolle - ADO Den Haag;2013-05-12 12:30;1905;4;155;\N
78716;Feyenoord - NAC Breda;2013-05-12 12:30;64;1;166;\N
78717;Groningen - Ajax;2013-05-12 12:30;160;\N;157;\N
78718;Twente Enschede FC - PSV;2013-05-12 12:30;161;3;168;\N
78719;Utrecht - Heracles;2013-05-12 12:30;162;3;165;\N
78720;NEC - RKC Waalwijk;2013-05-12 12:30;69;1;650;\N
80523;Helmond Sport - VVV;2012-05-17 12:30;1908;1;170;\N
85839;Twente Enschede FC - UE Santa Coloma;2012-07-05 20:45;161;6;3936;\N
85840;UE Santa Coloma - Twente Enschede FC;2012-07-12 20:30;3936;\N;161;\N
85903;Lokomotiv Plovdiv - Vitesse;2012-07-19 15:30;938;4;171;\N
85904;Vitesse - Lokomotiv Plovdiv;2012-07-26 21:00;171;3;938;\N
90657;De Treffers - Montfoort;2012-08-22 18:00;6098;1;6140;\N
90659;HBS - HHC;2012-08-22 16:00;6137;3;6083;\N
90663;UNA - Scheveningen;2012-08-22 17:30;6095;3;6076;\N
90664;IJsselmeervogels - Argon;2012-08-21 18:00;2869;6;6089;\N
90666;AZ - Veendam;2012-09-27 18:45;156;4;1915;\N
90667;NEC - Feyenoord;2012-09-26 16:45;69;2;64;\N
90668;Utrecht - Ajax;2012-09-26 18:45;162;\N;157;\N
90669;Roda JC Kerkrade - Zwolle;2012-09-25 18:45;169;\N;1905;\N
90671;Go Ahead Eagles - VVV;2012-09-25 16:45;1911;4;170;\N
90672;Willem II - Dordrecht;2012-09-26 18:00;172;\N;1917;\N
90676;DVS '33 - AFC Amsterdam;2012-08-22 18:00;7761;\N;6091;\N
90678;ADO '20 - Katwijk;2012-08-22 18:00;7764;3;6072;\N
90679;Noordwijk - Sittard;2012-08-22 17:00;6074;4;7765;\N
90683;Kozakken Boys - Alcides;2012-08-22 18:00;7757;5;7770;\N
94157;Twente Enschede FC - Inter Turku;2012-07-19 17:45;161;1;978;\N
94158;Inter Turku - Twente Enschede FC;2012-07-26 19:00;978;\N;161;\N
100985;PSV - Ajax;2012-08-05 16:00;168;4;157;\N
101412;Anzhi - Vitesse;2012-08-02 15:00;88;2;171;\N
101413;Vitesse - Anzhi;2012-08-09 18:00;171;\N;88;\N
101424;FC Rapid Bucuresti - Heerenveen;2012-08-09 18:30;181;1;164;\N
101425;Heerenveen - FC Rapid Bucuresti;2012-08-02 20:30;164;4;181;\N
101448;Twente Enschede FC - FK Mlada Boleslav;2012-08-02 17:45;161;2;874;\N
101449;FK Mlada Boleslav - Twente Enschede FC;2012-08-09 20:00;874;\N;161;\N
104778;Feyenoord - Sparta Prague;2012-08-23 21:00;64;2;363;\N
104779;Sparta Prague - Feyenoord;2012-08-30 20:30;363;2;64;\N
104788;Anzhi - AZ;2012-08-23 19:00;88;1;156;\N
104789;AZ - Anzhi;2012-08-30 19:00;156;\N;88;\N
104808;Molde - Heerenveen;2012-08-23 20:00;956;2;164;\N
104809;Heerenveen - Molde;2012-08-30 20:00;164;1;956;\N
104824;Bursaspor - Twente Enschede FC;2012-08-23 20:30;335;3;161;\N
104825;Twente Enschede FC - Bursaspor;2012-08-30 19:00;161;3;335;\N
104830;Zeta - PSV;2012-08-23 22:00;2079;\N;168;\N
104831;PSV - Zeta;2012-08-30 17:00;168;9;2079;\N
115050;RVVH Ridderkerk - Twente Enschede FC;2012-09-26 15:00;7769;\N;161;\N
115052;Achilles '29 - PSV;2012-09-27 16:45;2874;2;168;\N
115053;Kozakken Boys - Heerenveen;2012-09-26 18:00;7757;\N;164;\N
115055;Sparta Nijkerk - De Graafschap;2012-09-25 18:00;6081;2;158;\N
115059;Hollandia - Fortuna Sittard;2012-09-25 18:00;6118;1;1919;\N
115060;Scheveningen - TOP Oss;2012-09-25 15:00;6076;2;1913;\N
115062;XerxesDZB (Zat) - Helmond Sport;2012-09-26 18:00;7760;3;1908;\N
115063;Kloetinge - Telstar;2012-09-26 15:00;7756;\N;1914;\N
115068;Lienden - Heracles;2012-09-26 18:00;6119;\N;165;\N
115069;ADO '20 - Almere City;2012-09-25 18:00;7764;4;2817;\N
115072;Lisse - RKC Waalwijk;2012-09-25 18:00;6073;\N;650;\N
116192;Borussia Dortmund - Ajax;2012-09-18 18:45;183;1;157;\N
116195;Ajax - Real Madrid;2012-10-03 18:45;157;1;55;\N
116196;Ajax - Manchester City;2012-10-24 18:45;157;3;248;\N
116198;Manchester City - Ajax;2012-11-06 19:45;248;2;157;\N
116200;Ajax - Borussia Dortmund;2012-11-21 19:45;157;1;183;\N
116203;Real Madrid - Ajax;2012-12-04 19:45;55;4;157;\N
123725;Dnipro Dnipropetrovsk - PSV;2012-09-20 17:00;113;2;168;\N
123728;PSV - Napoli;2012-10-04 19:05;168;3;281;\N
123729;PSV - AIK;2012-10-25 19:05;168;1;511;\N
123731;AIK - PSV;2012-11-08 18:00;511;1;168;\N
123733;PSV - Dnipro Dnipropetrovsk;2012-11-22 20:05;168;1;113;\N
123736;Napoli - PSV;2012-12-06 18:00;281;1;168;\N
123798;Twente Enschede FC - Hannover 96;2012-09-20 19:05;161;2;309;\N
123800;Helsingborg - Twente Enschede FC;2012-10-04 17:00;947;2;161;\N
123802;Levante UD - Twente Enschede FC;2012-10-25 17:00;260;3;161;\N
123804;Twente Enschede FC - Levante UD;2012-11-08 20:05;161;\N;260;\N
123806;Hannover 96 - Twente Enschede FC;2012-11-22 18:00;309;\N;161;\N
123808;Twente Enschede FC - Helsingborg;2012-12-06 20:05;161;1;947;\N
127132;Twente Enschede FC - Den Bosch;2012-11-01 17:45;161;1;1907;\N
127133;Vitesse - VV Staphorst;2012-10-31 19:00;171;4;6129;\N
127134;SWZ - AZ;2012-11-01 19:00;2873;1;156;\N
127139;RKC Waalwijk - Zwolle;2012-10-31 17:45;650;2;1905;\N
127141;Cambuur - Telstar;2012-10-30 19:00;1916;1;1914;\N
127142;De Graafschap - Go Ahead Eagles;2012-10-30 17:45;158;\N;1911;\N
127144;Groningen - ADO Den Haag;2012-10-30 19:45;160;1;155;\N
127145;Rijnsburgse Boys - Emmen;2012-10-30 19:00;6075;\N;1910;\N
127146;Heracles - Sparta Rotterdam;2012-10-31 18:00;165;2;1909;\N
134566;Vitesse - ADO '20;2012-12-19 19:00;171;10;7764;\N
134567;Dordrecht - AZ;2012-12-18 17:45;1917;2;156;\N
134569;Groningen - Ajax;2012-12-20 19:00;160;\N;157;\N
134570;Go Ahead Eagles - Zwolle;2012-12-19 18:45;1911;2;1905;\N
134571;Heerenveen - Feyenoord;2012-12-19 19:45;164;2;64;\N
134572;NAC Breda - Heracles;2012-12-19 17:45;166;1;165;\N
134573;Rijnsburgse Boys - PSV;2012-12-18 19:45;6075;\N;168;\N
143686;Ajax - FCSB;2013-02-14 18:00;157;2;188;\N
143687;FCSB - Ajax;2013-02-21 20:05;188;2;157;\N
143712;Den Bosch - AZ;2013-01-29 19:00;1907;\N;156;\N
143713;Zwolle - Heracles;2013-01-30 17:45;1905;3;165;\N
143714;PSV - Feyenoord;2013-01-30 19:45;168;2;64;\N
143715;Vitesse - Ajax;2013-01-31 19:45;171;\N;157;\N
149042;Zwolle - PSV;2013-02-27 17:45;1905;\N;168;\N
149043;Ajax - AZ;2013-02-27 19:45;157;\N;156;\N
155065;AZ - PSV;2013-05-09 16:00;156;2;168;\N
161987;Groningen - Twente Enschede FC;2013-05-16 16:45;160;\N;161;\N
161988;Twente Enschede FC - Groningen;2013-05-19 10:30;161;3;160;\N
161989;Heerenveen - Utrecht;2013-05-16 21:45;164;\N;162;\N
161990;Utrecht - Heerenveen;2013-05-19 17:30;162;2;164;\N
162392;Volendam - MVV;2013-05-18 21:00;1906;3;1918;\N
162393;VVV - Go Ahead Eagles;2013-05-18 21:00;170;\N;1911;\N
162394;Sparta Rotterdam - Helmond Sport;2013-05-18 21:00;1909;1;1908;\N
162395;Roda JC Kerkrade - De Graafschap;2013-05-18 21:00;169;6;158;\N
162411;Twente Enschede FC - Utrecht;2013-05-23 18:45;161;\N;162;\N
162412;Utrecht - Twente Enschede FC;2013-05-26 10:30;162;1;161;\N
162613;Sparta Rotterdam - Roda JC Kerkrade;2013-05-22 21:00;1909;\N;169;\N
162614;Go Ahead Eagles - Volendam;2013-05-22 21:00;1911;3;1906;\N
162681;Roda JC Kerkrade - Sparta Rotterdam;2013-05-26 12:30;169;2;1909;\N
164874;Ajax - Roda JC Kerkrade;2013-08-02 18:00;157;3;169;\N
164875;ADO Den Haag - PSV;2013-08-03 16:45;155;2;168;\N
164876;NEC - Groningen;2013-08-03 18:45;69;1;160;\N
164877;Twente Enschede FC - RKC Waalwijk;2013-08-03 17:45;161;\N;650;\N
164878;Heerenveen - AZ;2013-08-03 19:45;164;4;156;\N
164879;Cambuur - NAC Breda;2013-08-04 10:30;1916;\N;166;\N
164880;Utrecht - Go Ahead Eagles;2013-08-04 13:30;162;1;1911;\N
164881;Vitesse - Heracles;2013-08-04 12:30;171;3;165;\N
164882;Zwolle - Feyenoord;2013-08-04 15:30;1905;2;64;\N
164883;Roda JC Kerkrade - Cambuur;2013-08-09 18:00;169;2;1916;\N
164884;Heracles - Zwolle;2013-08-10 16:45;165;1;1905;\N
164885;NAC Breda - Heerenveen;2013-08-10 18:45;166;\N;164;\N
164886;Go Ahead Eagles - ADO Den Haag;2013-08-10 17:45;1911;2;155;\N
164887;PSV - NEC;2013-08-10 19:45;168;5;69;\N
164888;Feyenoord - Twente Enschede FC;2013-08-11 10:30;64;1;161;\N
164890;Groningen - Utrecht;2013-08-11 12:30;160;2;162;\N
164891;RKC Waalwijk - Vitesse;2013-08-11 15:30;650;4;171;\N
164892;PSV - Go Ahead Eagles;2013-08-17 16:45;168;3;1911;\N
164893;RKC Waalwijk - AZ;2013-08-17 17:45;650;1;156;\N
164894;NEC - Zwolle;2013-08-17 19:45;69;1;1905;\N
164895;Roda JC Kerkrade - Vitesse;2013-08-17 18:45;169;1;171;\N
164896;Cambuur - Groningen;2013-08-17 17:45;1916;4;160;\N
164897;Ajax - Feyenoord;2013-08-18 10:30;157;2;64;\N
164898;Heerenveen - Heracles;2013-08-18 13:30;164;2;165;\N
164899;NAC Breda - ADO Den Haag;2013-08-18 12:30;166;1;155;\N
164900;Twente Enschede FC - Utrecht;2013-08-18 15:30;161;6;162;\N
164901;Heerenveen - Ajax;2013-08-23 18:00;164;3;157;\N
164902;NEC - RKC Waalwijk;2013-08-24 16:45;69;2;650;\N
164903;Heracles - PSV;2013-08-24 18:45;165;1;168;\N
164904;ADO Den Haag - Roda JC Kerkrade;2013-08-24 17:45;155;\N;169;\N
164905;Zwolle - Cambuur;2013-08-24 19:45;1905;2;1916;\N
164906;Go Ahead Eagles - Groningen;2013-08-25 10:30;1911;3;160;\N
164907;Feyenoord - NAC Breda;2013-08-25 13:30;64;3;166;\N
164908;Vitesse - Twente Enschede FC;2013-08-25 12:30;171;1;161;\N
164909;Utrecht - AZ;2013-08-25 15:30;162;2;156;\N
164910;NAC Breda - NEC;2013-08-30 18:00;166;1;69;\N
164911;Twente Enschede FC - Heerenveen;2013-08-31 16:45;161;1;164;\N
164912;PSV - Cambuur;2013-08-31 19:45;168;\N;1916;\N
164913;Heracles - ADO Den Haag;2013-08-31 18:45;165;1;155;\N
164914;RKC Waalwijk - Go Ahead Eagles;2013-08-31 17:45;650;1;1911;\N
164915;Groningen - Ajax;2013-09-01 10:30;160;1;157;\N
164916;AZ - Vitesse;2013-09-01 14:30;156;1;171;\N
164917;Zwolle - Utrecht;2013-09-01 13:30;1905;1;162;\N
164918;Feyenoord - Roda JC Kerkrade;2013-09-01 15:30;64;4;169;\N
164919;Ajax - Zwolle;2013-09-14 16:45;157;2;1905;\N
164920;Cambuur - Heracles;2013-09-14 18:45;1916;2;165;\N
164921;Roda JC Kerkrade - NAC Breda;2013-09-15 13:30;169;1;166;\N
164922;ADO Den Haag - Vitesse;2013-10-02 13:30;155;2;171;\N
164923;Twente Enschede FC - PSV;2013-09-14 18:45;161;2;168;\N
164924;NEC - Feyenoord;2013-09-15 10:30;69;3;64;\N
164925;Utrecht - RKC Waalwijk;2013-09-15 14:30;162;2;650;\N
164926;AZ - Go Ahead Eagles;2013-09-15 12:30;156;3;1911;\N
164927;Heerenveen - Groningen;2013-09-15 13:30;164;4;160;\N
164928;Go Ahead Eagles - Cambuur;2013-09-20 18:00;1911;\N;1916;\N
164929;Heracles - Twente Enschede FC;2013-09-21 16:45;165;\N;161;\N
164930;Groningen - RKC Waalwijk;2013-09-21 18:45;160;4;650;\N
164931;ADO Den Haag - NEC;2013-09-21 17:45;155;1;69;\N
164932;Roda JC Kerkrade - Heerenveen;2013-09-21 19:45;169;3;164;\N
164933;Vitesse - Zwolle;2013-09-22 10:30;171;3;1905;\N
164934;Feyenoord - Utrecht;2013-09-22 13:30;64;1;162;\N
164935;NAC Breda - AZ;2013-09-22 12:30;166;3;156;\N
164936;PSV - Ajax;2013-09-22 15:30;168;4;157;\N
164937;AZ - PSV;2013-09-28 16:45;156;2;168;\N
164938;Utrecht - Roda JC Kerkrade;2013-09-28 17:45;162;3;169;\N
164939;RKC Waalwijk - Heracles;2013-09-28 17:45;650;1;165;\N
164940;Zwolle - NAC Breda;2013-09-28 19:45;1905;\N;166;\N
164941;Ajax - Go Ahead Eagles;2013-09-28 18:45;157;6;1911;\N
164942;NEC - Vitesse;2013-09-29 10:30;69;2;171;\N
164943;Heerenveen - Cambuur;2013-09-29 13:30;164;2;1916;\N
164944;Feyenoord - ADO Den Haag;2013-09-29 12:30;64;4;155;\N
164945;Twente Enschede FC - Groningen;2013-09-29 15:30;161;5;160;\N
164946;Cambuur - Twente Enschede FC;2013-10-04 18:00;1916;\N;161;\N
164947;ADO Den Haag - Heerenveen;2013-12-04 20:45;155;1;164;\N
164948;Roda JC Kerkrade - Zwolle;2013-10-05 17:45;169;\N;1905;\N
164949;Go Ahead Eagles - NEC;2013-10-05 18:45;1911;4;69;\N
164950;NAC Breda - Heracles;2013-10-05 18:45;166;2;165;\N
164951;Ajax - Utrecht;2013-10-06 10:30;157;3;162;\N
164952;Vitesse - Feyenoord;2013-10-06 13:30;171;1;64;\N
164953;Groningen - AZ;2013-10-06 12:30;160;2;156;\N
164954;PSV - RKC Waalwijk;2013-10-06 15:30;168;2;650;\N
164955;Go Ahead Eagles - Feyenoord;2013-10-19 16:45;1911;2;64;\N
164956;RKC Waalwijk - Roda JC Kerkrade;2013-10-19 17:45;650;1;169;\N
164957;Utrecht - NAC Breda;2013-10-19 17:45;162;4;166;\N
164958;Groningen - PSV;2013-10-20 13:30;160;1;168;\N
164959;Twente Enschede FC - Ajax;2013-10-19 19:45;161;1;157;\N
164960;Heracles - NEC;2013-10-20 10:30;165;1;69;\N
164961;Zwolle - ADO Den Haag;2013-10-20 12:30;1905;6;155;\N
164962;Heerenveen - Vitesse;2013-10-19 18:45;164;2;171;\N
164963;AZ - Cambuur;2013-10-20 15:30;156;3;1916;\N
164964;NEC - Heerenveen;2013-10-25 18:00;69;2;164;\N
164965;ADO Den Haag - Twente Enschede FC;2013-10-26 16:45;155;3;161;\N
164966;Cambuur - Utrecht;2013-10-26 18:45;1916;3;162;\N
164967;NAC Breda - Go Ahead Eagles;2013-10-26 17:45;166;5;1911;\N
164968;Ajax - RKC Waalwijk;2013-10-26 19:45;157;\N;650;\N
164969;Roda JC Kerkrade - PSV;2013-10-27 11:30;169;2;168;\N
164970;Feyenoord - Heracles;2013-10-27 14:30;64;1;165;\N
164971;Zwolle - AZ;2013-10-27 13:30;1905;\N;156;\N
164972;Vitesse - Groningen;2013-10-27 16:30;171;2;160;\N
164973;RKC Waalwijk - NAC Breda;2013-11-01 19:00;650;3;166;\N
164974;Ajax - Vitesse;2013-11-02 17:45;157;\N;171;\N
164975;AZ - ADO Den Haag;2013-11-02 19:45;156;2;155;\N
164976;Twente Enschede FC - NEC;2013-11-02 18:45;161;2;69;\N
164977;PSV - Zwolle;2013-11-02 20:45;168;1;1905;\N
164978;Groningen - Roda JC Kerkrade;2013-11-03 11:30;160;3;169;\N
164979;Cambuur - Feyenoord;2013-11-03 14:30;1916;\N;64;\N
164980;Go Ahead Eagles - Heracles;2013-12-04 20:45;1911;1;165;\N
164981;Utrecht - Heerenveen;2013-11-03 15:30;162;2;164;\N
164982;Heerenveen - RKC Waalwijk;2013-11-08 19:00;164;5;650;\N
164983;Roda JC Kerkrade - Go Ahead Eagles;2013-11-09 17:45;169;1;1911;\N
164984;Heracles - Groningen;2013-11-09 19:45;165;\N;160;\N
164985;NAC Breda - PSV;2013-11-10 14:30;166;2;168;\N
164986;ADO Den Haag - Cambuur;2013-11-09 20:45;155;3;1916;\N
164987;Zwolle - Twente Enschede FC;2013-11-10 11:30;1905;1;161;\N
164988;Vitesse - Utrecht;2013-11-09 18:45;171;3;162;\N
164989;NEC - Ajax;2013-11-10 13:30;69;\N;157;\N
164990;Feyenoord - AZ;2013-11-10 16:30;64;2;156;\N
164991;PSV - Heerenveen;2013-11-23 17:45;168;1;164;\N
164992;Cambuur - NEC;2013-11-23 19:45;1916;2;69;\N
164993;AZ - Roda JC Kerkrade;2013-11-23 18:45;156;2;169;\N
164994;Go Ahead Eagles - Vitesse;2013-11-24 13:30;1911;\N;171;\N
164995;Ajax - Heracles;2013-11-23 20:45;157;3;165;\N
164996;RKC Waalwijk - Feyenoord;2013-11-24 11:30;650;1;64;\N
164997;Utrecht - ADO Den Haag;2013-11-24 12:30;162;3;155;\N
164998;Twente Enschede FC - NAC Breda;2013-11-24 15:30;161;5;166;\N
164999;Groningen - Zwolle;2013-11-24 14:30;160;\N;1905;\N
165000;Roda JC Kerkrade - Twente Enschede FC;2013-11-29 19:00;169;1;161;\N
165001;Zwolle - RKC Waalwijk;2013-11-30 17:45;1905;1;650;\N
165002;Heerenveen - Go Ahead Eagles;2013-11-30 19:45;164;3;1911;\N
165003;NAC Breda - Groningen;2013-11-30 18:45;166;2;160;\N
165004;NEC - AZ;2013-12-01 16:30;69;3;156;\N
165005;ADO Den Haag - Ajax;2013-12-01 11:30;155;\N;157;\N
165006;Feyenoord - PSV;2013-12-01 14:30;64;3;168;\N
165007;Vitesse - Cambuur;2013-12-01 13:30;171;3;1916;\N
165008;Heracles - Utrecht;2013-11-30 20:45;165;1;162;\N
165009;Utrecht - NEC;2013-12-06 19:00;162;2;69;\N
165010;Ajax - NAC Breda;2013-12-07 17:45;157;4;166;\N
165011;AZ - Twente Enschede FC;2013-12-07 19:45;156;1;161;\N
165012;RKC Waalwijk - Cambuur;2013-12-07 18:45;650;2;1916;\N
165013;PSV - Vitesse;2013-12-07 20:45;168;2;171;\N
165014;Heerenveen - Feyenoord;2013-12-08 11:30;164;1;64;\N
165015;Go Ahead Eagles - Zwolle;2013-12-08 14:30;1911;4;1905;\N
165016;Groningen - ADO Den Haag;2013-12-08 13:30;160;1;155;\N
165017;Roda JC Kerkrade - Heracles;2013-12-08 16:30;169;1;165;\N
165018;Zwolle - Heerenveen;2013-12-13 19:00;1905;1;164;\N
165019;NEC - Roda JC Kerkrade;2013-12-14 17:45;69;4;169;\N
165020;Vitesse - NAC Breda;2013-12-15 14:30;171;3;166;\N
165021;ADO Den Haag - RKC Waalwijk;2013-12-14 19:45;155;1;650;\N
165022;Twente Enschede FC - Go Ahead Eagles;2013-12-14 19:45;161;3;1911;\N
165023;Cambuur - Ajax;2013-12-15 11:30;1916;1;157;\N
165024;Feyenoord - Groningen;2013-12-15 13:30;64;1;160;\N
165025;Heracles - AZ;2013-12-15 14:30;165;2;156;\N
165026;Utrecht - PSV;2013-12-15 16:30;162;1;168;\N
165027;RKC Waalwijk - Twente Enschede FC;2013-12-20 19:00;650;1;161;\N
165028;AZ - Heerenveen;2013-12-21 17:45;156;1;164;\N
165029;Groningen - NEC;2013-12-22 14:30;160;5;69;\N
165030;Heracles - Vitesse;2013-12-21 19:45;165;2;171;\N
165031;Feyenoord - Zwolle;2013-12-21 20:45;64;3;1905;\N
165032;Roda JC Kerkrade - Ajax;2013-12-22 11:30;169;1;157;\N
165033;NAC Breda - Cambuur;2013-12-21 18:45;166;1;1916;\N
165034;Go Ahead Eagles - Utrecht;2013-12-22 13:30;1911;2;162;\N
165035;PSV - ADO Den Haag;2013-12-22 16:30;168;2;155;\N
165036;Twente Enschede FC - Heracles;2014-01-17 19:00;161;3;165;\N
165037;AZ - NAC Breda;2014-01-18 17:45;156;3;166;\N
165038;RKC Waalwijk - Groningen;2014-01-18 19:45;650;1;160;\N
165039;Zwolle - Vitesse;2014-01-18 18:45;1905;1;171;\N
165040;Heerenveen - Roda JC Kerkrade;2014-01-18 20:45;164;2;169;\N
165041;NEC - ADO Den Haag;2014-01-19 11:30;69;3;155;\N
165042;Cambuur - Go Ahead Eagles;2014-01-19 14:30;1916;2;1911;\N
165043;Utrecht - Feyenoord;2014-01-19 13:30;162;2;64;\N
165044;Ajax - PSV;2014-01-19 16:30;157;1;168;\N
165045;Heracles - RKC Waalwijk;2014-01-24 19:00;165;2;650;\N
165046;ADO Den Haag - Feyenoord;2014-01-25 17:45;155;3;64;\N
165047;NAC Breda - Zwolle;2014-01-25 19:45;166;1;1905;\N
165048;Roda JC Kerkrade - Utrecht;2014-01-25 18:45;169;1;162;\N
165049;PSV - AZ;2014-01-25 20:45;168;1;156;\N
165050;Cambuur - Heerenveen;2014-01-26 11:30;1916;3;164;\N
165051;Vitesse - NEC;2014-01-26 12:30;171;1;69;\N
165052;Groningen - Twente Enschede FC;2014-02-12 18:45;160;1;161;\N
165053;Go Ahead Eagles - Ajax;2014-01-26 13:30;1911;\N;157;\N
165054;Feyenoord - Vitesse;2014-01-31 19:00;64;1;171;\N
165055;Heerenveen - ADO Den Haag;2014-02-01 17:45;164;3;155;\N
165056;Zwolle - Roda JC Kerkrade;2014-02-01 19:45;1905;3;169;\N
165057;Heracles - NAC Breda;2014-02-01 18:45;165;1;166;\N
